date,adClose_CMG,adClose_ELC,adClose_FPT,adClose_ITD,adClose_PSD,adClose_SAM,adClose_SGT,adClose_SRA,adClose_ST8,adClose_TYA
2020-08-31,22.649,5.808,29.238,6.739,6.546,9.542,3.774,8.423,6.531,10.878
2020-09-01,23.037,5.612,29.475,6.923,6.612,9.586,3.994,8.361,6.531,10.878
2020-09-02,23.037,5.612,29.475,6.923,6.612,9.586,3.994,8.361,6.531,10.878
2020-09-03,23.166,5.71,29.77,6.885,6.546,9.987,3.994,8.795,6.465,10.671
2020-09-04,22.584,5.685,29.534,6.952,6.414,9.899,3.719,9.105,6.465,10.671
2020-09-05,22.584,5.685,29.534,6.952,6.414,9.899,3.719,9.105,6.465,10.671
2020-09-06,22.584,5.685,29.534,6.952,6.414,9.899,3.719,9.105,6.465,10.671
2020-09-07,22.649,5.735,28.648,6.952,6.282,9.765,3.719,9.29,6.465,10.631
2020-09-08,22.972,5.816,29.238,7.069,6.348,9.899,3.554,9.29,6.595,10.671
2020-09-09,22.972,5.898,29.061,7.143,6.414,9.854,3.788,9.228,6.465,10.671
2020-09-10,22.714,6.005,29.061,6.966,6.414,9.809,3.788,9.166,6.465,10.671
2020-09-11,23.425,5.898,29.032,7.098,6.414,9.899,3.788,9.166,6.465,10.671
2020-09-12,23.425,5.898,29.032,7.098,6.414,9.899,3.788,9.166,6.465,10.671
2020-09-13,23.425,5.898,29.032,7.098,6.414,9.899,3.788,9.166,6.465,10.671
2020-09-14,23.62,5.865,29.12,7.098,6.48,9.854,3.581,9.105,6.595,10.671
2020-09-15,23.555,5.857,29.534,6.966,6.48,9.809,3.829,8.857,6.498,10.753
2020-09-16,23.199,6.078,29.829,7.098,6.943,9.72,4.056,8.857,6.595,10.753
2020-09-17,22.778,6.194,29.534,7.325,6.943,9.72,4.056,8.857,6.498,10.713
2020-09-18,22.714,6.103,30.243,7.325,6.744,9.809,3.926,8.795,6.465,10.753
2020-09-19,22.714,6.103,30.243,7.325,6.744,9.809,3.926,8.795,6.465,10.753
2020-09-20,22.714,6.103,30.243,7.325,6.744,9.809,3.926,8.795,6.465,10.753
2020-09-21,23.102,5.996,30.243,7.317,6.943,9.809,3.657,8.733,6.531,10.795
2020-09-22,23.102,5.948,30.302,7.317,6.612,9.72,3.588,8.733,6.531,10.713
2020-09-23,23.425,5.915,30.183,7.244,6.744,9.72,3.836,9.352,6.531,10.835
2020-09-24,23.425,5.816,29.829,7.244,6.811,9.72,3.719,9.414,6.465,10.835
2020-09-25,23.102,5.816,30.006,7.135,6.943,9.63,3.857,9.352,6.531,10.835
2020-09-26,23.102,5.816,30.006,7.135,6.943,9.63,3.857,9.352,6.531,10.835
2020-09-27,23.102,5.816,30.006,7.135,6.943,9.63,3.857,9.352,6.531,10.835
2020-09-28,23.102,5.783,30.183,6.973,7.142,9.586,3.836,9.29,6.563,11.042
2020-09-29,22.389,5.751,29.652,7.003,7.142,9.542,3.822,9.166,6.531,10.96
2020-09-30,22.454,5.735,29.534,7.032,6.811,9.542,3.815,9.228,6.531,10.878
2020-10-01,22.649,5.653,30.006,7.105,6.943,9.63,3.588,9.228,6.628,10.918
